Lets Go Travels & Tours Co,.ltd.|လက်(စ်)ဂိုးခရီးသွားလုပ်ငန်းကုမ္ပဏီလီမိတက်|914/2012-2013|10-06-2015||
Agga Travel & Tours Co.,ltd.|အဂ္ဂခရီးသွားလုပ်ငန်း ကုမ္ပဏီ လီမိတက်|570/2012-2013|20-05-2015||
Hmwe Taunggyi Business Group Travels & Tours Company Limited|‌ွမွှေးတောင်ကြီးစီးပွားရေးလုပ်ငန်းအုပ်စု ခရီးသွားလာရေးလုပ်ငန်း ကုမ္ပဏီလီမိတက်|661/2012-2013|24-05-2020||
Bliss Land Travel & Tours Co.,ltd.|ဘလစ်လန်းခရီးသွားလုပ်ငန်း ကုမ္ပဏီ လီမိတက်|714/2012-2013|28-05-2015||
Golden Little Elephant Travels & Tours Company Limited|‌ရွှေဆင်ပေါက် ခရီးသွားလာရေး ကုမ္ပဏီလီမိတက်|850/2012-2013|05-06-2020||
Golden Myanmar Asia Crown Travels & Tours Company Limited|‌ရွှေမြန်မာ အာရှသရဖူ ခရီးသွားလုပ်ငန်း ကုမ္ပဏီလီမိတက်|873/2012-2013|06-06-2020||
River Mekong Travels & Tours Company Limited|ရေးဗားမဲခေါင် ခရီးသွားလာရေး ကုမ္ပဏီလီမိတက်|756/2012-2013|29-05-2020||
Myanmar Scenic Travels & Tours Company Limited|ြမန်မာရှုခင်းသာ ခရီးသွားလုပ်ငန်း ကုမ္ပဏီီလီမိတက်|361/2012-2013|03-05-2020||
Y S A Travel & Tours Co,.ltd.|ဝိုင်အက်စ်အေ ခရီးသွားလားရေး ကုမ္ပဏီ လီမိတက်|824/2012-2013|03-06-2015||
Phado Travels & Tours Company Limited|ဖဒို ခရီးသွားလုပ်ငန်း ကုမ္ပဏီ လီမိတက်|812/2012-2013|03-06-2020||
Great Star Light Travels & Tours Company Limited|ကြီးကျယ်ြမင့်မြတ်သော ကြယ်အလင်းရောင် ခရီးသွားလုပ်ငန်း ကုမ္ပဏီလီမိတက်|749/2012-2013|29-05-2020||
"Asia"" S Green  Myaanmar Travels & Tours Co.ltd"|အာရှ၏စိမ်းလန်းသောမြန်မာခရီးသွားလာရေးကုမ္ပဏီလီမိတက်|751/2012-2013|29-05-2015||
Golden Travelogue Travel & Tour Co,.ltd|‌ရွှေ ခရီးသွားမှတ်တမ်း ခရီးသွားလုပ်ငန်းများ ကုမ္ပဏီလီမိတက်|745/2012-2013|29-05-2015||
Unico Myanmar Travel & Tours Co,.ltd|ယူနီကို ြမန်မာ ခရီးသွားလုပ်ငန်း ကုမ္ပဏီလီမိတက်|706/2012-2013|28-05-2015||
Fantabulous Tours Company Limited|ဖန်တားဗျူးလဒ်(စ်) ခရီးသွားလာရေး ကုမ္ပဏီ လီမိတက်|766/2012-2013|30-05-2020||
Accord Myanmar Travel & Tours Co., Ltd.|အကော့ဒ်မြန်မာ ခရီးသွားလာရေးလုပ်ငန်း ကုမ္ပဏီ လီမိတက်|754/2012-2013|29-05-2015||
Trip Zone Travel & Tours Company Limited|ခရီးသွားနယ်မြေ ခရီးသွားလာရေးလုပ်ငန်း ကုမ္ပဏီလီမိတက်|712/2012-2013|28-05-2020||
Myanmar Mosaic Travels & Tours Company Limited|မြန်မာမိုဇိုမ်းအစ် ခရီးသွားလာရေး ကုမ္ပဏီ လီမိတက်|678/2012-2013|27-05-2020||
Smart Myanmar Travel & Tours Company Limited|စမတ်မြန်မာခရီးသွား လုပ်ငန်း ကုမ္ပဏီ လီမိတက်|665/2012-2013|24-05-2020||
Phoe Thar Gyi Travels & Tours Company Limited|ဖိုးသားကြီး ခရီးသွားလုပ်ငန်း ကုမ္ပဏီ လီမိတက်|698/2012-2013|27-05-2020||
Hande Travels & Tours Co.,ltd.|ဟန်ဒီခရီးသွားလာရေးလုပ်ငန်း ကုမ္ပဏီ လီမိတက်|605/2012-2013|21-05-2015||
Asia Aug Si Travels & Tours Company Limited.|အာရှ အောင်စည် ခရီးသွားလာရေး ကုမ္ပဏီ လီမိတက်|652/2012-2013|23-05-2020||
Unique Flying International Travels & Tours Co,.ltd|အနှိုင်းမဲ့ ပျံသန်းခြင်း အပြည်ပြည်ဆိုင်ရာ ခရီးသွား ကုမ္ပဏီလီမိတက်|657/2012-2013|23-05-2015||
Golden Sky Lark Group Family Travels & Tours Company Limited|ရွှေမိုးစွေ ငှက် ဂရုပ်(ပ်)မိသားစု ခရီးသွားလာရေး ကုမ္ပဏီလီမိတက်|644/2012-2013|23-05-2020||
As Mah Travel & Tours Company Limited|အစ်မာခရီးသွားလာရေးကုမ္ပဏီလီမိတက်|636/2012-2013|23-05-2015||
Legend Mandalay Travels & Tours Co,.ltd.|ဒဏ္ဍာရီမန္တလေးခရီးသွားလုပ်ငန်းကုမ္ပဏီလီမိတက်|635/2012-2013|23-05-2015||
Uni Jet Travels & Tours Company Limited|ယူနီဂျက် ခရီးသွားလာရေး ကုမ္ပဏီလီမိတက်|513/2012-2013|15-05-2015||
Moe Tagun Travels & Tours Co., Ltd.|မိုးတံခွန် ခရီးသွားလာရေး ကုမ္ပဏီ လီမိတက်|232/2012-2013|24-04-2015||
Mother Travels & Tours Company Limited|အမေ ခရီးသွားလာရေး ကုမ္ပဏီ လီမိတက်|490/2012-2013|13-05-2020||
Moe Tein Travels & Tours Company Limited|မိုးတိမ် ခရီးသွားလုပ်ငန်း ကုမ္ပဏီ လီမိတက်|550/2012-2013|16-05-2020||
Himawari Travels & Tours Company Limited|ဟီမာဝါရီ ခရီးသွားလုပ်ငန်း ကုမ္ပဏီ လီမိတက်|566/2012-2013|12-08-2020||
Seagull World Travels & Tours Co.,ltd.|စင်‌ရော်ကမ္ဘာခရီးသွားလာရေးလုပ်ငန်းကုမ္ပဏီလီမိတက်|541/2012-2013|16-05-2015||
Seven United Travel & Tours Company Limited|ပေါင်းစုခုနှစ်ဖော် ခရီးသွားလုပ်ငန်း ကုမ္ပဏီ လီမိတက်|534/2012-2013|16-05-2020||
Aeindray Shin Travels & Tours Co., Ltd|ဣန္ဒြေရှင် ခရီးသွားလာရေး ကုမ္ပဏီ လီမိတက်|440/2012-2013|09-05-2015||
Apex Yangon Travels & Tours Co., Ltd|ထိပ်တန်းရန်ကုန်ခရီးသွားလာရေးလုပ်ငန်း ကုမ္ပဏီလီမိတက်|388/2012-2013|07-05-2015||
Myat Noe Thu Travels & Tours Co,.ltd|ြမတ်နိုးသူ ခရီးသွားလုပ်ငန်း ကုမ္ပဏီလီမိတက်|187/2012-2013|08-04-2015||
Myanmar Cross Way Travel & Tours Company Limited|မြန်မာ ဖြတ်လမ်း ခရီးသွားလုပ်ငန်း ကုမ္ပဏီ လီမိတက်|2609/2011-2012|13-11-2019||
Aye Lin Let Htut Travel & Tours Co,.ltd|အေးလင်းလက်ထွဋ် ခရီးသွားလာရေး ကုမ္ပဏီလီမိတက်|196/2012-2013|09-04-2015||
Sky High Travels & Tours Co.,ltd.|မိုးမြင့်ကောင်းကင် ခရီးသွားလာရေး ကုမ္ပဏီ လီမိတက်|402/2012-2013|07-05-2015||
Owl Travels & Tours Company Limited|ဇီးကွက် ခရီးသွားလာရေး ကုမ္ပဏီလီမိတက်|393/2012-2013|07-05-2020||
Ye Dana Travels & Tours Co,.ltd|ရဲဓန ခရီးသွားလာရေး ကုမ္ပဏီလီမိတက်|400/2012-2013|07-05-2015||
Mount Yoma Travel & Tours Co., Ltd.|ရိုးမတောင်ခရီးသွားလုပ်ငန်း ကုမ္ပဏီ လီမိတက်|364/2012-2013|03-05-2020||
Myinttar Mon International Travels & Tours Company Limited|မေတ္တာမွန် အပြည်ပြည်ဆိုင်ရာ ခရီးသွားလာရေး ကုမ္ပဏီ လီမိတက်|345/2012-2013|02-05-2020||
Myint Myat Thadar Travels & Tours Company Limited|မြင့်မြတ်သဒ္ဓါ ထရားဗဲ(လ်စ်) အင်(န်)တိုး(စ်) ကုမ္ပဏီ လီမိတက်|307/2012-2013|15-04-2020||
Giving & Getting Travels & Tours Company Limited|ပေးဆပ်ခြင်းနှင့် ရယူခြင်း ခရီးသွားလုပ်ငန်း ကုမ္ပဏီလီမိတက်|226/2012-2013|24-04-2020||
Great Desert Travels & Tours Company Limited|ကြီးမားသော ကန္တာရ ခရီးသွားလာရေး လုပ်ငန်း ကုမ္ပဏီလီမိတက်|1811/2010-2011|15-12-2012||
Myanmar Tourex Travel Service Limited|မြန်မာတိုးရက်စ် ထရားဗဲ(လ်) ဆားဗစ် လီမိတက်|1013/1993-1994|31-12-2018||
T J Travels & Tours Co., Ltd.|တီဂျေ ခရီးသွားလုပ်ငန်းကုမ္ပဏီလီမိတက်|71/2010-2011|21-04-2020||
Marcopolo Travels & Tours Company Limited|မာကိုပိုလို ခရီးသွား ကုမ္ပဏီ လီမိတက်|4423/2011-2012|19-03-2020||
Lucky Dragon International Travels & Tours Company Limited|ကံကောင်းသောနဂါးအပြည်ပြည်ဆိုင်ရာခရီးသွားလာရေးကုမ္ပဏီလီမိတက်|180/2012-2013|08-04-2020||
Yoma Chity Kimgdom Travels & Tours Co,.ltd|ရိုးမ ဘုရင်မြို့တော်ခရီးသွားလာရေး ကုမ္ပဏီလီမီတက်|173/2012-2013|08-04-2015||
Northern Arakan Travels & Tours Company Limited|ရခိုင်ပြည်မြောက်ပိုင်း ခရီးသွားလာရေး ကုမ္ပဏီ လီမိတက်|185/2012-2013|08-04-2020||
T N Z Travels & Tours Co., Ltd.|တီအင်န်ဇက်ခရီးသွားကုမ္ပဏီလီမိတက်|149/2012-2013|05-04-2020||
Toe Toe Yadanar Travels & Tours Co., Ltd.|တိုးတိုးရတနာခရီးသွားလုပ်ငန်းကုမ္ပဏီလီမိတက်|81/2012-2013|03-04-2020||
Mystical Myanmar Travels & Tours Company Limited|မစ်(စ်)တီကယ်မြန်မာ ခရီးသွားလုပ်ငန်း ကုမ္ပဏီ လီမိတက်|98/2012-2013|04-04-2020||
The National Travel & Tours Co.,ltd.|အမျိုးသားခရီးသွားလာရေးကုမ္ပဏီလီမိတက်|2876/2011-2012|29-11-2019||
Thousand Smiles Travels & Tours Co.,ltd.|ပြုံးပန်းတစ်ထောင်ခရီးသွားလာရေးကုမ္ပဏီလီမိတက်|24/2012-2013|02-04-2020||
Myanmar Green Channel Travels & Tours Company Limited|မြန်မာအစိမ်းရောင်လမ်းခရီးသွားလာရေး ကုမ္ပဏီ လီမိတက်|79/2012-2013|03-04-2020||
Myanmar Shwe Pyi Thit Travels & Tours Co,.ltd|မြန်မာရွှေပြည်သစ် ခရီးသွားလုပ်ငန်း ကုမ္ပဏိလီမိတက်|4272/2011-2012|08-03-2015||
Oriental Season Travels & Tours Company Limited|အရှေ့တိုင်းရာသီဥတုခရီးသွားလာရေးလုပ်ငန်းကုမ္ပဏီလီမိတက်|74/2012-2013|30-08-2020||
Golden City Style Travel & Tours Company Limited Limited|‌ရွှေမြို့ဟန် ခရီးသွားလုပ်ငန်း ကုမ္ပဏီလီမိတက်|47/2012-2013|02-04-2015||
Myanmar Takafuji Travels & Tours Co., Ltd.|မြန်မာ တာကဖူဂျီ ခရီးသွားလာရေး ကုမ္ပဏီ လီမိတက်|4328/2011-2012|14-03-2015||
Gallivant Travel & Tourism Company Limited|မတူညီသော နေရာများသို့ သွားရောက်လေ့လာခြင်း ခရီးသွားလုက်ငန်း ကုမ္ပဏီလီမိတက်|4411/2011-2012|18-03-2020||
Virgin Land Travels & Tours Co,.ltd|သန့်စင်၍မ‌ြေပာင်းလဲသော‌ြေမ ခရီးသွားလာရေးလုပ်ငန်း ကုမ္ပဏီလီမိက်|4586/2011-2012|29-03-2020||
Mya Than Htike Travels & Tours Company Limited|မြသန်းထိုက် ခရီးသွားလာရေး ကုမ္ပဏီ လီမိတက်|4277/2011-2012|11-03-2020||
Pyramid Yangon Travels & Tourism Company Limited|ပိရမစ် ရန်ကုန် ခရီးသွားလာရေး ကုမ္ပဏီလီမိတက်|4302/2011-2012|12-03-2020||
Loyal Comet Travel & Tours Company Limited|သစ္စာရှိသော ကြယ်တံခွန် ခရီးသွားရေး ကုမ္ပဏီ လီမိတက်|1966/2009-2010|25-04-2018||
